temperature,pressure,mass_ratio,H2S_conv,CS2_conv,naphthalene,p_Xylene,toluene,benzene,H2S,methane
1040,21,2.56,0.26178846885599416,0.9997902574589691,0.0941,0.0354,0.2068,0.318,12.9129,78.3827
1050,21,2.56,0.2684322216419087,0.9997954487343391,0.0965,0.0363,0.212,0.3261,12.8709,78.3613
1060,21,2.56,0.2751171547136864,0.9998004191198483,0.0989,0.0372,0.2173,0.3342,12.8285,78.3397
1070,21,2.56,0.2818364046903501,0.9998051821546854,0.1013,0.0381,0.2226,0.3424,12.786,78.3181
1080,21,2.56,0.2885899715718996,0.9998097412480974,0.1037,0.0391,0.2279,0.3506,12.7432,78.2963
1090,21,2.56,0.2953847187393122,0.9997676471955016,0.1062,0.04,0.2333,0.3588,12.7002,78.2744
1100,21,2.56,0.3022069194306335,0.9997728924418604,0.1086,0.0409,0.2387,0.3671,12.657,78.2524
1110,21,2.56,0.3090565736458636,0.9997779258272262,0.1111,0.0418,0.2441,0.3754,12.6136,78.2303
1120,21,2.56,0.31594054476597966,0.9997827598192561,0.1136,0.0428,0.2495,0.3838,12.57,78.2081
1130,21,2.56,0.3228451060290272,0.9997448979591838,0.1161,0.0437,0.255,0.3922,12.5263,78.1858
1140,21,2.56,0.3297771208159834,0.9997502601456816,0.1185,0.0446,0.2605,0.4006,12.4824,78.1635
1150,21,2.56,0.3367365891268485,0.9997554115201174,0.121,0.0456,0.2659,0.409,12.4383,78.1411
1160,21,2.56,0.34370978419966786,0.9997204361196533,0.1236,0.0465,0.2715,0.4175,12.3941,78.1186
1170,21,2.56,0.35070356941541886,0.9997260166738423,0.1261,0.0475,0.277,0.426,12.3498,78.096
1180,21,2.56,0.35771794477410135,0.999731389102072,0.1286,0.0484,0.2825,0.4345,12.3054,78.0734
1190,21,2.56,0.36474604689473833,0.9996989312057806,0.1311,0.0494,0.2881,0.443,12.2609,78.0507
1200,21,2.56,0.3717947391583067,0.9997046335610117,0.1336,0.0503,0.2936,0.4516,12.2163,78.028
1210,21,2.56,0.3788502948028523,0.9996739012283054,0.1362,0.0513,0.2992,0.4602,12.1715,78.0053
1220,21,2.56,0.3859127138283751,0.9996798747954755,0.1387,0.0522,0.3048,0.4687,12.1268,77.9825
1230,21,2.56,0.3929888596158522,0.999650703831779,0.1413,0.0532,0.3104,0.4773,12.0819,77.9596
1240,21,2.56,0.4000718687843067,0.9996568997461058,0.1438,0.0541,0.3159,0.4859,12.0371,77.9368
1250,21,2.56,0.40716174133373817,0.9996291551480008,0.1463,0.0551,0.3215,0.4945,11.9921,77.9139
1260,21,2.56,0.41425847726414694,0.9996355081347957,0.1489,0.056,0.3271,0.5031,11.9472,77.891
1270,21,2.56,0.4213552131945557,0.9996090695856138,0.1514,0.057,0.3327,0.5118,11.9022,77.8681
1280,21,2.56,0.42844508574398715,0.9996155448050492,0.154,0.058,0.3383,0.5204,11.8572,77.8452
1290,21,2.56,0.4355418216743959,0.9995902930980145,0.1565,0.0589,0.3439,0.529,11.8122,77.8223
1300,21,2.56,0.4426385576048047,0.9995658376232711,0.1591,0.0599,0.3495,0.5376,11.7673,77.7995
1310,21,2.56,0.44972156677325903,0.9995726887037207,0.1616,0.0608,0.3551,0.5462,11.7223,77.7766
1320,21,2.56,0.4568045759417134,0.9995492517579181,0.1642,0.0618,0.3607,0.5548,11.6774,77.7537
1330,21,2.56,0.46388072172919054,0.9995265431733444,0.1667,0.0628,0.3663,0.5634,11.6326,77.7309
1340,21,2.56,0.47094314075471333,0.9995044887489798,0.1692,0.0637,0.3719,0.5719,11.5878,77.7081
1350,21,2.56,0.4779918330182818,0.999483085405778,0.1718,0.0647,0.3774,0.5805,11.5431,77.6853
1360,21,2.56,0.4850267985198959,0.9994622895146456,0.1743,0.0656,0.383,0.589,11.4984,77.6626
1370,21,2.56,0.49204803725955554,0.9994420576912348,0.1768,0.0666,0.3885,0.5975,11.4539,77.6399
1380,21,2.56,0.4990486858562837,0.9994223786995269,0.1793,0.0675,0.394,0.606,11.4095,77.6173
1390,21,2.56,0.5060356076910575,0.9994032279940323,0.1818,0.0684,0.3995,0.6145,11.3652,77.5948
1400,21,2.56,0.5129950760019225,0.9993845659852296,0.1843,0.0694,0.405,0.6229,11.321,77.5723
1410,21,2.56,0.5199270907888788,0.9993663700926684,0.1868,0.0703,0.4105,0.6313,11.277,77.5499
1420,21,2.56,0.5268385154329036,0.9993486190724336,0.1893,0.0713,0.4159,0.6397,11.2331,77.5275
1430,21,2.56,0.5337156231720424,0.9993312929194208,0.1918,0.0722,0.4213,0.648,11.1895,77.5053
1440,21,2.56,0.5405652773872724,0.9992889791772473,0.1942,0.0731,0.4267,0.6563,11.146,77.4832
1450,21,2.56,0.5473806146976167,0.9992727637485267,0.1967,0.074,0.4321,0.6646,11.1027,77.4612
1460,21,2.56,0.5541547717220977,0.9992568739162744,0.1991,0.0749,0.4374,0.6728,11.0597,77.4392
1470,21,2.56,0.5608946118416929,0.9992168571498495,0.2015,0.0759,0.4428,0.681,11.0168,77.4175
1480,21,2.56,0.5675932716754248,0.9992019154030326,0.2039,0.0768,0.448,0.6891,10.9743,77.3958
1490,21,2.56,0.5742438878423166,0.9991633599464551,0.2063,0.0777,0.4533,0.6971,10.932,77.3743
1500,21,2.56,0.5808533237233452,0.9991492378589154,0.2087,0.0785,0.4585,0.7051,10.89,77.3529
1510,21,2.56,0.5874078525565564,0.9991120042997687,0.211,0.0794,0.4636,0.7131,10.8483,77.3317
1520,21,2.56,0.5939143377229272,0.9990755078928515,0.2134,0.0803,0.4688,0.721,10.807,77.3106
1530,21,2.56,0.6003659158414807,0.9990625785947824,0.2157,0.0812,0.4738,0.7288,10.7659,77.2897
10,22,2.56,1.4717567524989628e-06,0.0,0.0,0.0,0.0,0.0,14.5701,79.2263
20,22,2.56,1.4717567524989628e-06,0.0,0.0,0.0,0.0,0.0,14.5701,79.2263
30,22,2.56,1.4717567524989628e-06,0.0,0.0,0.0,0.0,0.0,14.5701,79.2263
40,22,2.56,1.4717567524989628e-06,0.0,0.0,0.0,0.0,0.0,14.5701,79.2263
50,22,2.56,1.4717567524989628e-06,0.0,0.0,0.0,0.0,0.0,14.5701,79.2263
60,22,2.56,1.4717567524989628e-06,0.0,0.0,0.0,0.0,0.0,14.5701,79.2263
70,22,2.56,1.4717567524989628e-06,0.0,0.0,0.0,0.0,0.0,14.5701,79.2263
80,22,2.56,5.391624224669498e-06,0.0,0.0,0.0,0.0,0.0,14.57,79.2263
90,22,2.56,5.391624224669498e-06,0.0,0.0,0.0,0.0,0.0,14.57,79.2263
100,22,2.56,5.391624224669498e-06,0.0,0.0,0.0,0.0,0.0,14.57,79.2263
110,22,2.56,1.2255005201837959e-05,0.0,0.0,0.0,0.0,0.0,14.5699,79.2263
120,22,2.56,1.2255005201837959e-05,0.0,0.0,0.0,0.0,0.0,14.5699,79.2262
130,22,2.56,1.911838617900642e-05,0.0,0.0,0.0,0.0,0.0,14.5698,79.2262
140,22,2.56,2.59817671562968e-05,0.0,0.0,0.0,0.0,0.0,14.5697,79.2261
150,22,2.56,3.970852911063372e-05,0.0,0.0,0.0,0.0,0.0,14.5695,79.226
160,22,2.56,5.343529106497064e-05,0.0,0.0,0.0,0.0,0.0,14.5693,79.2259
170,22,2.56,7.402543399647603e-05,0.0,0.0,0.0,0.0,0.0,14.569,79.2258
180,22,2.56,0.00010147895790527178,0.0,0.0,0.0,0.0,0.0,14.5686,79.2256
190,22,2.56,0.000135795862791236,0.0,0.0,0.0,0.0,0.0,14.5681,79.2253
200,22,2.56,0.00017697614865424678,0.0,0.0,0.0,0.0,0.0,14.5675,79.2251
210,22,2.56,0.00022501981549454792,0.0,0.0,0.0,0.0,0.0,14.5668,79.2247
220,22,2.56,0.0002867902442893079,0.04761904761904754,0.0,0.0,0.0,0.0,14.566,79.2243
230,22,2.56,0.0003622874350382829,0.0740740740740741,0.0,0.0,0.0,0.0,14.565,79.2238
240,22,2.56,0.0004515113877417167,0.12121212121212127,0.0,0.0,0.0,0.0001,14.5639,79.2232
250,22,2.56,0.000561325483376656,0.1707317073170733,0.0,0.0,0.0001,0.0001,14.5627,79.2226
260,22,2.56,0.0006917297219431005,0.25490196078431376,0.0001,0.0,0.0001,0.0002,14.5614,79.222
270,22,2.56,0.0008495874844183409,0.33870967741935476,0.0001,0.0,0.0002,0.0003,14.56,79.2213
280,22,2.56,0.0010280353898252086,0.4133333333333333,0.0001,0.0001,0.0003,0.0005,14.5586,79.2205
290,22,2.56,0.00123393681914075,0.4777777777777777,0.0002,0.0001,0.0005,0.0007,14.557,79.2197
300,22,2.56,0.001474155153342134,0.5420560747663551,0.0003,0.0001,0.0006,0.001,14.5553,79.2189
310,22,2.56,0.001748690392429482,0.6062992125984251,0.0004,0.0001,0.0008,0.0013,14.5534,79.2179
320,22,2.56,0.002057542536402794,0.6666666666666666,0.0005,0.0002,0.0011,0.0017,14.5514,79.2169
330,22,2.56,0.0024144383472164076,0.7159090909090908,0.0006,0.0002,0.0014,0.0021,14.5492,79.2158
340,22,2.56,0.002819377824870322,0.7609756097560976,0.0008,0.0003,0.0017,0.0026,14.5467,79.2145
350,22,2.56,0.0032654975883872474,0.7983193277310925,0.0009,0.0004,0.0021,0.0032,14.544,79.2131
360,22,2.56,0.0037733877806989326,0.8327272727272728,0.0011,0.0004,0.0025,0.0038,14.541,79.2116
370,22,2.56,0.004329321639850919,0.8639240506329114,0.0013,0.0005,0.003,0.0045,14.5378,79.2099
380,22,2.56,0.004953889308774712,0.8864265927977839,0.0016,0.0006,0.0035,0.0053,14.5341,79.2081
390,22,2.56,0.005640227406493143,0.9075425790754258,0.0018,0.0007,0.004,0.0062,14.5301,79.2061
400,22,2.56,0.006388335933006212,0.9248927038626609,0.0021,0.0008,0.0047,0.0072,14.5258,79.2038
410,22,2.56,0.007211941650268378,0.94106463878327,0.0024,0.0009,0.0054,0.0082,14.5209,79.2013
420,22,2.56,0.00811104455827952,0.9526226734348562,0.0028,0.001,0.0061,0.0094,14.5156,79.1986
430,22,2.56,0.009092508038016926,0.9622356495468277,0.0031,0.0012,0.0069,0.0106,14.5097,79.1956
440,22,2.56,0.010149468708503306,0.9702702702702704,0.0035,0.0013,0.0078,0.012,14.5033,79.1924
450,22,2.56,0.011295653331693122,0.976913730255164,0.004,0.0015,0.0087,0.0134,14.4964,79.1888
460,22,2.56,0.01253106190758637,0.9813800657174152,0.0044,0.0017,0.0097,0.0149,14.4889,79.185
470,22,2.56,0.013855694436182932,0.9851337958374629,0.0049,0.0018,0.0108,0.0166,14.4807,79.1809
480,22,2.56,0.015276414298460095,0.9883198562443846,0.0054,0.002,0.0119,0.0183,14.472,79.1764
490,22,2.56,0.016786358113440692,0.991005723630417,0.006,0.0023,0.0131,0.0202,14.4626,79.1716
500,22,2.56,0.01840611602405623,0.9925428784489188,0.0066,0.0025,0.0144,0.0222,14.4525,79.1665
510,22,2.56,0.020121961268352365,0.9938608458390177,0.0072,0.0027,0.0158,0.0243,14.4418,79.161
520,22,2.56,0.021940757227306155,0.9949937421777222,0.0079,0.003,0.0173,0.0265,14.4304,79.1552
530,22,2.56,0.023869367281895003,0.9959746981023576,0.0085,0.0032,0.0188,0.0289,14.4183,79.1491
540,22,2.56,0.025900928051141622,0.9968203497615263,0.0093,0.0035,0.0204,0.0314,14.4055,79.1425
550,22,2.56,0.02804230291602318,0.9975526186979932,0.0101,0.0038,0.0221,0.034,14.392,79.1357
560,22,2.56,0.030300355257516846,0.9977344811961939,0.0109,0.0041,0.0239,0.0367,14.3778,79.1284
570,22,2.56,0.03266135831366828,0.9983193277310924,0.0117,0.0044,0.0258,0.0396,14.3629,79.1208
580,22,2.56,0.03513903884643195,0.9984375,0.0126,0.0047,0.0277,0.0426,14.3472,79.1129
590,22,2.56,0.0377333968558076,0.9985449254274281,0.0135,0.0051,0.0298,0.0458,14.3309,79.1046
600,22,2.56,0.040437568960818314,0.9989816700610997,0.0145,0.0055,0.0319,0.0491,14.3138,79.0959
610,22,2.56,0.043258418542441134,0.999047921294827,0.0155,0.0058,0.0341,0.0525,14.296,79.0868
620,22,2.56,0.04619594560067607,0.9991084695393758,0.0166,0.0062,0.0365,0.0561,14.2774,79.0773
630,22,2.56,0.04924328675454593,0.9991636465012544,0.0177,0.0067,0.0389,0.0598,14.2581,79.0675
640,22,2.56,0.05240730538502803,0.9992142482975379,0.0188,0.0071,0.0414,0.0636,14.2381,79.0573
650,22,2.56,0.05568800149212223,0.9995070248952428,0.02,0.0075,0.044,0.0676,14.2174,79.0468
660,22,2.56,0.05907851169485126,0.9995353159851301,0.0212,0.008,0.0466,0.0717,14.1959,79.0359
670,22,2.56,0.0625856993741925,0.999561403508772,0.0225,0.0085,0.0494,0.076,14.1737,79.0246
680,22,2.56,0.066209564530146,0.9995853203400373,0.0238,0.009,0.0523,0.0804,14.1508,79.0129
690,22,2.56,0.06993638040075713,0.9996074582924436,0.0251,0.0095,0.0552,0.0849,14.1272,79.0009
700,22,2.56,0.07377987374798035,0.9996279069767442,0.0265,0.01,0.0583,0.0896,14.1029,78.9885
710,22,2.56,0.07773318119083866,0.9996468303019601,0.0279,0.0105,0.0614,0.0944,14.0779,78.9758
720,22,2.56,0.0817963027293319,0.9996643732169828,0.0294,0.0111,0.0646,0.0994,14.0522,78.9627
730,22,2.56,0.08596923836345995,0.9996806642184257,0.0309,0.0116,0.0679,0.1044,14.0258,78.9493
740,22,2.56,0.0902451247122459,0.9996957712199575,0.0324,0.0122,0.0713,0.1096,13.9988,78.9355
750,22,2.56,0.09462396177568962,0.9997098505730452,0.034,0.0128,0.0747,0.1149,13.9711,78.9214
760,22,2.56,0.09910574955379112,0.9997229916897508,0.0356,0.0134,0.0783,0.1204,13.9427,78.9069
770,22,2.56,0.10369048804655025,0.9997352396081547,0.0373,0.014,0.0819,0.126,13.9137,78.8922
780,22,2.56,0.10837817725396728,0.9997466751108297,0.039,0.0147,0.0856,0.1316,13.884,78.8771
790,22,2.56,0.11315509041408763,0.9997573698896033,0.0407,0.0153,0.0894,0.1375,13.8538,78.8617
800,22,2.56,0.11803495428886573,0.9997674148156762,0.0424,0.016,0.0932,0.1434,13.8229,78.8459
810,22,2.56,0.12300404211634729,0.9997768106238143,0.0442,0.0166,0.0972,0.1494,13.7915,78.8299
820,22,2.56,0.12806921727750945,0.99978563772776,0.046,0.0173,0.1012,0.1556,13.7594,78.8136
830,22,2.56,0.13321675301039784,0.9997939206594539,0.0479,0.018,0.1052,0.1618,13.7268,78.797
840,22,2.56,0.13846037607696673,0.9998017249925647,0.0498,0.0187,0.1094,0.1682,13.6937,78.7801
850,22,2.56,0.14377949633428475,0.9998090692124105,0.0517,0.0195,0.1136,0.1747,13.6599,78.763
860,22,2.56,0.14918784054430603,0.9998159904315025,0.0536,0.0202,0.1178,0.1812,13.6257,78.7456
870,22,2.56,0.1546785453260536,0.9998225062122826,0.0556,0.0209,0.1222,0.1879,13.591,78.7279
880,22,2.56,0.16024474729855015,0.9998286791159843,0.0576,0.0217,0.1266,0.1947,13.5557,78.7099
890,22,2.56,0.16589330984277298,0.9998345055854365,0.0596,0.0224,0.131,0.2015,13.52,78.6917
900,22,2.56,0.1716105061967677,0.9998400255959047,0.0617,0.0232,0.1355,0.2085,13.4838,78.6733
910,22,2.56,0.1774031997415113,0.9998452491488703,0.0638,0.024,0.1401,0.2155,13.4472,78.6547
920,22,2.56,0.18325766371504965,0.9998501984870047,0.0659,0.0248,0.1448,0.2226,13.4101,78.6358
930,22,2.56,0.1891876248793371,0.9998548937096423,0.068,0.0256,0.1494,0.2298,13.3725,78.6167
940,22,2.56,0.19517935647241907,0.9998593431324284,0.0702,0.0264,0.1542,0.2371,13.3346,78.5974
950,22,2.56,0.20123972187527295,0.9998635743519781,0.0723,0.0272,0.159,0.2445,13.2963,78.5778
960,22,2.56,0.20735499432594431,0.9998676022772408,0.0745,0.0281,0.1638,0.2519,13.2575,78.5581
970,22,2.56,0.21353203720541034,0.999871432244793,0.0768,0.0289,0.1687,0.2594,13.2184,78.5382
980,22,2.56,0.2197639871326938,0.9998126171143036,0.079,0.0297,0.1736,0.267,13.179,78.5181
990,22,2.56,0.2260577074887719,0.9998178285159096,0.0813,0.0306,0.1786,0.2746,13.1392,78.4979
1000,22,2.56,0.23239260813071314,0.999822799763733,0.0835,0.0314,0.1836,0.2823,13.099,78.4774
1010,22,2.56,0.23878241582047197,0.9998275465624281,0.0858,0.0323,0.1886,0.2901,13.0586,78.4568
1020,22,2.56,0.245220267177071,0.9998320738874895,0.0882,0.0332,0.1937,0.2979,13.0178,78.4361
1030,22,2.56,0.2517061622005103,0.9998363963570922,0.0905,0.0341,0.1988,0.3058,12.9768,78.4152
1040,22,2.56,0.25823323750981264,0.9998405273229853,0.0928,0.0349,0.204,0.3137,12.9355,78.3942
1050,22,2.56,0.2648014931049782,0.9998444870665077,0.0952,0.0358,0.2092,0.3217,12.8939,78.373
1060,22,2.56,0.27141092898600677,0.9997977039397158,0.0976,0.0367,0.2144,0.3297,12.852,78.3517
1070,22,2.56,0.2780615451528985,0.999802537394481,0.1,0.0376,0.2196,0.3378,12.8099,78.3302
1080,22,2.56,0.2847464782246762,0.9998071731585036,0.1024,0.0385,0.2249,0.3459,12.7676,78.3087
1090,22,2.56,0.29146572820133987,0.9998116139970801,0.1048,0.0394,0.2302,0.3541,12.7251,78.287
1100,22,2.56,0.2982124317019122,0.9998158803222095,0.1072,0.0404,0.2355,0.3623,12.6823,78.2653
1110,22,2.56,0.30499345210737033,0.9997749673702686,0.1096,0.0413,0.2409,0.3705,12.6394,78.2434
1120,22,2.56,0.3118019260367373,0.9997798811358133,0.1121,0.0422,0.2463,0.3788,12.5963,78.2215
1130,22,2.56,0.31863785349001306,0.9997846034549606,0.1145,0.0431,0.2517,0.3871,12.553,78.1994
1140,22,2.56,0.3255012344671975,0.9997891451946189,0.117,0.044,0.2571,0.3954,12.5095,78.1773
1150,22,2.56,0.33238520558731355,0.9997522094655984,0.1195,0.045,0.2625,0.4038,12.4659,78.1551
1160,22,2.56,0.3392897668503611,0.9997572619143944,0.122,0.0459,0.268,0.4121,12.4222,78.1329
1170,22,2.56,0.34622178163731737,0.9997621124415194,0.1245,0.0468,0.2734,0.4206,12.3783,78.1105
1180,22,2.56,0.3531606598052509,0.9997667910447762,0.127,0.0478,0.2789,0.429,12.3343,78.0881
1190,22,2.56,0.3601269914970931,0.9997331808652563,0.1295,0.0487,0.2844,0.4374,12.2902,78.0657
1200,22,2.56,0.3671001865699126,0.9997382492614889,0.132,0.0497,0.2899,0.4459,12.2461,78.0432
1210,22,2.56,0.3740871084046863,0.9997064543353026,0.1345,0.0506,0.2954,0.4544,12.2018,78.0207
1220,22,2.56,0.38108775700141445,0.9997118467024457,0.137,0.0516,0.301,0.4629,12.1574,77.9981
1230,22,2.56,0.38810213236009694,0.9997170445301171,0.1395,0.0525,0.3065,0.4714,12.113,77.9755
1240,22,2.56,0.3951165077187795,0.9996873371547681,0.142,0.0535,0.312,0.4799,12.0685,77.9528
1250,22,2.56,0.4021446098394163,0.9996927908246859,0.1445,0.0544,0.3176,0.4885,12.024,77.9302
1260,22,2.56,0.4091727119600533,0.9996645308463887,0.1471,0.0554,0.3231,0.497,11.9795,77.9075
1270,22,2.56,0.41620767746166726,0.9996701955740246,0.1496,0.0563,0.3287,0.5055,11.9349,77.8848
1280,22,2.56,0.4232426429632814,0.9996432393863717,0.1521,0.0573,0.3342,0.5141,11.8903,77.8621
1290,22,2.56,0.43027760846489543,0.9996490780322848,0.1547,0.0582,0.3398,0.5226,11.8457,77.8394
1300,22,2.56,0.4373125739665096,0.9996233285203089,0.1572,0.0592,0.3453,0.5311,11.8012,77.8167
1310,22,2.56,0.4443406760871464,0.9995983935742971,0.1597,0.0601,0.3509,0.5397,11.7566,77.794
1320,22,2.56,0.4513687782077833,0.9996046469192871,0.1622,0.0611,0.3564,0.5482,11.7121,77.7714
1330,22,2.56,0.4583831535664658,0.9995807504566826,0.1647,0.062,0.362,0.5567,11.6676,77.7487
1340,22,2.56,0.46539066554417113,0.9995575743275129,0.1673,0.063,0.3675,0.5652,11.6232,77.7261
1350,22,2.56,0.4723913141408993,0.9995641308769686,0.1698,0.0639,0.373,0.5737,11.5788,77.7035
1360,22,2.56,0.47937137259469587,0.9995418360918619,0.1723,0.0648,0.3785,0.5822,11.5345,77.681
1370,22,2.56,0.48634456766751527,0.9995201806378775,0.1748,0.0658,0.384,0.5906,11.4903,77.6585
1380,22,2.56,0.49329717259740313,0.9994991234660656,0.1773,0.0667,0.3895,0.5991,11.4462,77.636
1390,22,2.56,0.5002291873843594,0.9994786235662148,0.1798,0.0677,0.395,0.6075,11.4022,77.6136
1400,22,2.56,0.5071406120283842,0.9994586547570714,0.1822,0.0686,0.4004,0.6159,11.3584,77.5913
1410,22,2.56,0.5140314465294774,0.999439207413144,0.1847,0.0695,0.4059,0.6242,11.3147,77.569
1420,22,2.56,0.5208948275066618,0.9994202440245605,0.1872,0.0705,0.4113,0.6325,11.2711,77.5469
1430,22,2.56,0.5277307549599375,0.9994017427493822,0.1896,0.0714,0.4167,0.6408,11.2277,77.5248
1440,22,2.56,0.5345392288893046,0.9993836830076269,0.1921,0.0723,0.422,0.6491,11.1845,77.5028
1450,22,2.56,0.5413133859137856,0.99936604539115,0.1945,0.0732,0.4274,0.6573,11.1415,77.4809
1460,22,2.56,0.5480532260333807,0.9993487952712518,0.1969,0.0741,0.4327,0.6654,11.0987,77.4591
1470,22,2.56,0.5547518858671128,0.9993071707824022,0.1993,0.075,0.438,0.6736,11.0562,77.4375
1480,22,2.56,0.5614162287959589,0.9992909362087091,0.2017,0.0759,0.4432,0.6816,11.0139,77.4159
1490,22,2.56,0.5680393914389419,0.999275047121937,0.2041,0.0768,0.4484,0.6897,10.9718,77.3945
1500,22,2.56,0.5746145104150846,0.999235565323332,0.2065,0.0777,0.4536,0.6976,10.93,77.3733
1510,22,2.56,0.581141585724387,0.9992205215419501,0.2088,0.0786,0.4587,0.7055,10.8885,77.3521
1520,22,2.56,0.5876206173668491,0.9991824149127521,0.2111,0.0795,0.4638,0.7134,10.8474,77.3312
1530,22,2.56,0.5940516053424709,0.9991681493634033,0.2134,0.0803,0.4689,0.7212,10.8065,77.3104
10,23,2.56,1.4717567524989628e-06,0.0,0.0,0.0,0.0,0.0,14.5701,79.2263
20,23,2.56,1.4717567524989628e-06,0.0,0.0,0.0,0.0,0.0,14.5701,79.2263
30,23,2.56,1.4717567524989628e-06,0.0,0.0,0.0,0.0,0.0,14.5701,79.2263
40,23,2.56,1.4717567524989628e-06,0.0,0.0,0.0,0.0,0.0,14.5701,79.2263
50,23,2.56,1.4717567524989628e-06,0.0,0.0,0.0,0.0,0.0,14.5701,79.2263
60,23,2.56,1.4717567524989628e-06,0.0,0.0,0.0,0.0,0.0,14.5701,79.2263
70,23,2.56,1.4717567524989628e-06,0.0,0.0,0.0,0.0,0.0,14.5701,79.2263
80,23,2.56,5.391624224669498e-06,0.0,0.0,0.0,0.0,0.0,14.57,79.2263
90,23,2.56,5.391624224669498e-06,0.0,0.0,0.0,0.0,0.0,14.57,79.2263
100,23,2.56,5.391624224669498e-06,0.0,0.0,0.0,0.0,0.0,14.57,79.2263
110,23,2.56,1.2255005201837959e-05,0.0,0.0,0.0,0.0,0.0,14.5699,79.2263
120,23,2.56,1.2255005201837959e-05,0.0,0.0,0.0,0.0,0.0,14.5699,79.2262
130,23,2.56,1.911838617900642e-05,0.0,0.0,0.0,0.0,0.0,14.5698,79.2262
140,23,2.56,2.59817671562968e-05,0.0,0.0,0.0,0.0,0.0,14.5697,79.2261
150,23,2.56,3.970852911063372e-05,0.0,0.0,0.0,0.0,0.0,14.5695,79.226
160,23,2.56,5.343529106497064e-05,0.0,0.0,0.0,0.0,0.0,14.5693,79.2259
170,23,2.56,7.402543399647603e-05,0.0,0.0,0.0,0.0,0.0,14.569,79.2258
180,23,2.56,0.00010147895790527178,0.0,0.0,0.0,0.0,0.0,14.5686,79.2256
190,23,2.56,0.00012893248181406754,0.0,0.0,0.0,0.0,0.0,14.5682,79.2254
200,23,2.56,0.0001701127676770783,0.07692307692307696,0.0,0.0,0.0,0.0,14.5676,79.2251
210,23,2.56,0.00021815643451737946,0.0,0.0,0.0,0.0,0.0,14.5669,79.2248
220,23,2.56,0.0002799268633120175,0.04761904761904754,0.0,0.0,0.0,0.0,14.5661,79.2243
230,23,2.56,0.00035542405406111444,0.07692307692307696,0.0,0.0,0.0,0.0,14.5651,79.2238
240,23,2.56,0.00044464800676454825,0.12121212121212127,0.0,0.0,0.0,0.0001,14.564,79.2233
250,23,2.56,0.0005544621023994875,0.17500000000000002,0.0,0.0,0.0001,0.0001,14.5629,79.2227
260,23,2.56,0.0006780029599887636,0.26,0.0001,0.0,0.0001,0.0002,14.5616,79.2221
270,23,2.56,0.0008289973414868355,0.34426229508196726,0.0001,0.0,0.0002,0.0003,14.5602,79.2214
280,23,2.56,0.0010074452468935811,0.410958904109589,0.0001,0.0001,0.0003,0.0005,14.5588,79.2207
290,23,2.56,0.0012133466762091227,0.4772727272727273,0.0002,0.0001,0.0005,0.0007,14.5573,79.2199
300,23,2.56,0.0014467016294334599,0.5523809523809524,0.0003,0.0001,0.0006,0.001,14.5556,79.219
310,23,2.56,0.0017143734875436395,0.6160000000000001,0.0004,0.0001,0.0008,0.0013,14.5538,79.2181
320,23,2.56,0.0020232256315169516,0.673469387755102,0.0005,0.0002,0.0011,0.0017,14.5518,79.2171
330,23,2.56,0.002373258061353275,0.7225433526011561,0.0006,0.0002,0.0014,0.0021,14.5496,79.216
340,23,2.56,0.0027644707770528524,0.7673267326732673,0.0008,0.0003,0.0017,0.0026,14.5472,79.2148
350,23,2.56,0.003210590540569778,0.8034188034188035,0.0009,0.0003,0.002,0.0031,14.5446,79.2134
360,23,2.56,0.003704753970927126,0.837037037037037,0.0011,0.0004,0.0024,0.0038,14.5416,79.2119
